mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.367926518122355,0.02035413017617094,0.02940058708190918,0.0011524343409477981,,7,10,2,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.673469387755102,0.826530612244898,0.7676767676767676,0.755892255892256,0.06304014937100748,60
3.84960675239563,0.037243198266454496,0.02967238426208496,0.0013203482427958017,,5,1,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7040816326530612,0.7448979591836735,0.8181818181818182,0.7557204700061844,0.047205636244003146,68
5.918810764948527,0.7382228501362083,0.03377652168273926,0.0038803326595013596,balanced,,1,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6836734693877551,0.826530612244898,0.7474747474747475,0.7525596097024668,0.058431912994143305,69
3.8010076681772866,0.0086581260096505,0.03428379694620768,0.0008275538149594201,,5,5,2,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7040816326530612,0.7551020408163265,0.7878787878787878,0.7490208204493918,0.034479237586742414,70
3.8593715826670327,0.05262604107285592,0.03113873799641927,0.0028566413569575963,,5,5,10,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7040816326530612,0.7551020408163265,0.7878787878787878,0.7490208204493918,0.034479237586742414,70
6.631207784016927,0.04687908207521368,0.030059019724527996,0.0013559778330581047,,9,1,10,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6836734693877551,0.7551020408163265,0.8080808080808081,0.7489521060949632,0.050974913784329716,72
5.3370358149210615,0.06035387036249426,0.028498093287150066,0.0007519802700365589,,7,1,10,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6836734693877551,0.7551020408163265,0.8080808080808081,0.7489521060949632,0.050974913784329716,72
5.792688449223836,0.09029069450507321,0.03179558118184408,0.0017974405228516417,,7,5,2,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
15.279372771581015,0.6469877109015192,0.03511373202006022,0.0003476644503636596,,,5,10,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
5.555946111679077,0.12436544089325707,0.03222576777140299,0.0011634803589118778,,7,5,10,"{'class_weight': None, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
8.928034543991089,0.1109630010450083,0.033275604248046875,0.001872962589052189,,9,5,10,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
17.45497488975525,0.9442226696867491,0.04096015294392904,0.0004929403278814739,,,5,2,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
7.52722962697347,0.7726071714132177,0.03608512878417969,0.0022925458546762087,,9,5,2,"{'class_weight': None, 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7040816326530612,0.7551020408163265,0.7777777777777778,0.7456538170823884,0.03081917314871521,74
14.9944748878479,1.032640867516937,0.04507605234781901,0.00674585644403142,,,1,10,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6836734693877551,0.7551020408163265,0.7777777777777778,0.7388510959939532,0.04009966849493889,80
6.734551509221395,0.8319405794052347,0.042434374491373696,0.005276130628702627,balanced,,1,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6530612244897959,0.8061224489795918,0.7373737373737373,0.732185803614375,0.06259457166612016,81
3.016986052195231,0.06911735151458402,0.07677769660949707,0.03514042583629728,,3,1,2,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6938775510204082,0.7448979591836735,0.7575757575757576,0.7321170892599463,0.02753032699403107,82
2.6965617338816323,0.16610052528969813,0.036315361658732094,0.005326185999619645,,3,1,10,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6938775510204082,0.7448979591836735,0.7575757575757576,0.7321170892599463,0.02753032699403107,82
2.594611406326294,0.08539918538099107,0.04034503300984701,0.009028959337822377,,3,5,2,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6938775510204082,0.7551020408163265,0.7373737373737373,0.7287844430701574,0.025722124331241394,84
2.725829283396403,0.033332201911991884,0.04483358065287272,0.008226741638026756,,3,5,10,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6938775510204082,0.7551020408163265,0.7373737373737373,0.7287844430701574,0.025722124331241394,84
2.5157618522644043,0.049731382342206684,0.037511587142944336,0.003773553478846443,,3,10,2,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.6632653061224489,0.7551020408163265,0.7575757575757576,0.7253143681715111,0.04388693347324644,86
2.421940803527832,0.0019025098198842663,0.03914642333984375,0.009685779189054583,,3,10,10,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.6632653061224489,0.7551020408163265,0.7575757575757576,0.7253143681715111,0.04388693347324644,86
2.639817158381144,0.053256251909299654,0.02927406628926595,0.0009516192652667499,,3,5,50,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.6632653061224489,0.7551020408163265,0.7171717171717171,0.7118463547034976,0.03768081805438814,88
2.3321922620137534,0.018375925483043166,0.03769874572753906,0.010923628513022404,,3,10,50,"{'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.6632653061224489,0.7551020408163265,0.7171717171717171,0.7118463547034976,0.03768081805438814,88
